Date,Device Category,Sessions
2018-08-29,tablet,60783
2018-08-30,tablet,57732
2018-08-31,tablet,88023
2018-09-01,tablet,69278
2018-09-02,tablet,42637
2018-09-03,tablet,115835
2018-09-04,tablet,57730
2018-09-05,tablet,55335
2018-09-06,tablet,133103
2018-09-07,tablet,72832
2018-09-08,tablet,46181
2018-09-09,tablet,69278
2018-09-10,tablet,127008
2018-09-11,tablet,71645
2018-09-12,tablet,69278
2018-09-13,tablet,69383
2018-09-14,tablet,115456
2018-09-15,tablet,57732
2018-09-16,tablet,40051
2018-09-17,tablet,82824
2018-09-18,tablet,127005
2018-09-19,tablet,121268
2018-09-20,tablet,80824
2018-09-21,tablet,69375
2018-09-22,tablet,41870
2018-09-23,tablet,80824
2018-09-24,tablet,79168
2018-09-25,tablet,97544
2018-09-26,tablet,85531
2018-09-27,tablet,102979
2018-09-28,tablet,34326
2018-09-29,tablet,80187
2018-09-30,tablet,102980
2018-10-01,tablet,128228
2018-10-02,tablet,76430
2018-10-03,tablet,139249
2018-10-04,tablet,90623
2018-10-05,tablet,86170
2018-10-06,tablet,11441
2018-10-07,tablet,39472
2018-10-08,tablet,98058
2018-10-09,tablet,108418
2018-10-10,tablet,114421
2018-10-11,tablet,80095
2018-10-12,tablet,86144
2018-10-13,tablet,0
2018-10-14,tablet,49328
2018-10-15,tablet,75500
2018-10-16,tablet,80090
2018-10-17,tablet,91534
2018-10-18,tablet,106091
2018-10-19,tablet,68649
2018-10-20,tablet,36946
2018-10-21,tablet,80098
2018-10-22,tablet,80090
2018-10-23,tablet,91531
2018-10-24,tablet,91562
2018-10-25,tablet,71807
2018-10-26,tablet,44749
2018-10-27,tablet,46312
2018-10-28,tablet,22182
2018-10-29,tablet,67693
2018-10-30,tablet,44119
2018-10-31,tablet,114746
2018-11-01,tablet,10951
2018-11-02,tablet,87332
2018-11-03,tablet,87085
2018-11-04,tablet,85060
2018-11-05,tablet,75682
2018-11-06,tablet,75255
2018-11-07,tablet,96116
2018-11-08,tablet,137389
2018-11-09,tablet,134973
2018-11-10,tablet,95750
2018-11-11,tablet,127546
2018-11-12,tablet,105684
2018-11-13,tablet,64560
2018-11-14,tablet,31482
2018-11-15,tablet,94843
2018-11-16,tablet,62547
2018-11-17,tablet,23977
2018-11-18,tablet,45362
2018-11-19,tablet,55885
2018-11-20,tablet,20631
2018-11-21,tablet,10251
2018-11-22,tablet,10216
2018-11-23,tablet,30563
2018-11-24,tablet,50620
2018-11-25,tablet,20205
2018-11-26,tablet,100709
2018-11-27,tablet,87513
2018-11-28,tablet,31795
2018-11-29,tablet,45083
2018-11-30,tablet,59557
2018-12-01,tablet,39571
2018-12-02,tablet,28943
2018-12-03,tablet,8907
2018-12-04,tablet,77447
2018-12-05,tablet,58502
2018-12-06,tablet,48607
2018-12-07,tablet,29032
2018-12-08,tablet,28926
2018-12-09,tablet,38426
2018-12-10,tablet,67083
2018-12-11,tablet,76280
2018-12-12,tablet,95100
2018-12-13,tablet,69596
2018-12-14,tablet,56565
2018-12-15,tablet,46339
2018-12-16,tablet,74848
2018-12-17,tablet,50776
2018-12-18,tablet,55706
2018-12-19,tablet,55491
2018-12-20,tablet,46242
2018-12-21,tablet,64741
2018-12-22,tablet,18424
2018-12-23,tablet,27529
2018-12-24,tablet,39705
2018-12-25,tablet,54631
2018-12-26,tablet,111863
2018-12-27,tablet,63234
2018-12-28,tablet,27030
2018-12-29,tablet,26922
2018-12-30,tablet,53556
2018-12-31,tablet,71117
2019-01-01,tablet,61978
2019-01-02,tablet,92998
2019-01-03,tablet,188310
2019-01-04,tablet,69295
2019-01-05,tablet,9248
2019-01-06,tablet,87421
2019-01-07,tablet,77811
2019-01-08,tablet,54238
2019-01-09,tablet,33187
2019-01-10,tablet,85293
2019-01-11,tablet,76441
2019-01-12,tablet,58726
2019-01-13,tablet,42108
2019-01-14,tablet,60633
2019-01-15,tablet,75144
2019-01-16,tablet,66499
2019-01-17,tablet,24866
2019-01-18,tablet,96217
2019-01-19,tablet,24613
2019-01-20,tablet,59380
2019-01-21,tablet,86873
2019-01-22,tablet,37270
2019-01-23,tablet,32509
2019-01-24,tablet,40180
2019-01-25,tablet,71884
2019-01-26,tablet,15904
2019-01-27,tablet,50270
2019-01-28,tablet,65983
2019-01-29,tablet,95710
2019-01-30,tablet,92776
2019-01-31,tablet,81411
2019-02-01,tablet,15461
2019-02-02,tablet,69262
2019-02-03,tablet,26217
2019-02-04,tablet,67859
2019-02-05,tablet,45521
2019-02-06,tablet,72006
2019-02-07,tablet,89357
2019-02-08,tablet,67328
2019-02-09,tablet,62223
2019-02-10,tablet,29690
2019-02-11,tablet,76573
2019-02-12,tablet,62273
2019-02-13,tablet,109408
2019-02-14,tablet,50799
2019-02-15,tablet,78596
2019-02-16,tablet,57767
2019-02-17,tablet,50327
2019-02-18,tablet,155577
2019-02-19,tablet,78214
2019-02-20,tablet,35367
2019-02-21,tablet,70370
2019-02-22,tablet,112003
2019-02-23,tablet,44744
2019-02-24,tablet,53600
2019-02-25,tablet,62079
2019-02-26,tablet,68482
2019-02-27,tablet,77934
2019-02-28,tablet,61013
2019-03-01,tablet,47195
2019-03-02,tablet,31089
2019-03-03,tablet,27260
2019-03-04,tablet,66315
2019-03-05,tablet,59347
2019-03-06,tablet,52456
2019-03-07,tablet,32713
2019-03-08,tablet,51860
2019-03-09,tablet,19335
2019-03-10,tablet,40668
2019-03-11,tablet,57091
2019-03-12,tablet,38089
2019-03-13,tablet,44090
2019-03-14,tablet,18817
2019-03-15,tablet,62240
2019-03-16,tablet,12372
2019-03-17,tablet,58677
2019-03-18,tablet,38177
2019-03-19,tablet,36973
2019-03-20,tablet,54833
2019-03-21,tablet,24044
2019-03-22,tablet,47788
2019-03-23,tablet,29636
2019-03-24,tablet,29523
2019-03-25,tablet,58526
2019-03-26,tablet,23300
2019-03-27,tablet,57783
2019-03-28,tablet,91928
2019-03-29,tablet,40496
2019-03-30,tablet,35386
2019-03-31,tablet,28148
2019-04-01,tablet,50516
2019-04-02,tablet,52069
2019-04-03,tablet,34176
2019-04-04,tablet,65798
2019-04-05,tablet,27206
2019-04-06,tablet,37833
2019-04-07,tablet,37579
2019-04-08,tablet,42685
2019-04-09,tablet,21175
2019-04-10,tablet,32922
2019-04-11,tablet,40603
2019-04-12,tablet,62170
2019-04-13,tablet,20571
2019-04-14,tablet,25518
2019-04-15,tablet,15277
2019-04-16,tablet,25220
2019-04-17,tablet,34257
2019-04-18,tablet,19818
2019-04-19,tablet,19665
2019-04-20,tablet,58545
2019-04-21,tablet,38728
2019-04-22,tablet,67357
2019-04-23,tablet,42890
2019-04-24,tablet,23638
2019-04-25,tablet,41449
2019-04-26,tablet,65170
2019-04-27,tablet,36914
2019-04-28,tablet,50340
2019-04-29,tablet,40926
2019-04-30,tablet,52623
2019-05-01,tablet,53556
2019-05-02,tablet,44247
2019-05-03,tablet,30709
2019-05-04,tablet,30443
2019-05-05,tablet,34009
2019-05-06,tablet,51319
2019-05-07,tablet,46589
2019-05-08,tablet,27960
2019-05-09,tablet,46163
2019-05-10,tablet,41632
2019-05-11,tablet,24724
2019-05-12,tablet,36786
2019-05-13,tablet,18330
2019-05-14,tablet,32096
2019-05-15,tablet,39770
2019-05-16,tablet,22748
2019-05-17,tablet,28322
2019-05-18,tablet,19279
2019-05-19,tablet,19084
2019-05-20,tablet,26560
2019-05-21,tablet,30233
2019-05-22,tablet,19014
2019-05-23,tablet,36719
2019-05-24,tablet,21759
2019-05-25,tablet,14352
2019-05-26,tablet,35500
2019-05-27,tablet,45653
2019-05-28,tablet,20843
2019-05-29,tablet,41259
2019-05-30,tablet,30574
2019-05-31,tablet,31970
2019-06-01,tablet,19924
2019-06-02,tablet,20887
2019-06-03,tablet,22706
2019-06-04,tablet,38468
2019-06-05,tablet,34838
2019-06-06,tablet,40675
2019-06-07,tablet,24724
2019-06-08,tablet,21361
2019-06-09,tablet,9077
2019-06-10,tablet,5960
2019-06-11,tablet,27644
2019-06-12,tablet,15033
2019-06-13,tablet,16952
2019-06-14,tablet,8463
2019-06-15,tablet,5912
2019-06-16,tablet,8231
2019-06-17,tablet,18975
2019-06-18,tablet,21328
2019-06-19,tablet,23997
2019-06-20,tablet,28981
2019-06-21,tablet,20751
2019-06-22,tablet,12828
2019-06-23,tablet,12598
2019-06-24,tablet,22258
2019-06-25,tablet,14564
2019-06-26,tablet,14372
2019-06-27,tablet,10597
2019-06-28,tablet,14025
2019-06-29,tablet,9114
2019-06-30,tablet,28450
2019-07-01,tablet,19891
2019-07-02,tablet,10812
2019-07-03,tablet,21235
2019-07-04,tablet,21471
2019-07-05,tablet,25255
2019-07-06,tablet,18061
2019-07-07,tablet,6842
2019-07-08,tablet,21568
2019-07-09,tablet,24571
2019-07-10,tablet,11140
2019-07-11,tablet,9053
2019-07-12,tablet,8900
2019-07-13,tablet,6931
2019-07-14,tablet,5162
2019-07-15,tablet,11625
2019-07-16,tablet,19443
2019-07-17,tablet,12620
2019-07-18,tablet,12311
2019-07-19,tablet,7497
2019-07-20,tablet,4382
2019-07-21,tablet,4265
2019-07-22,tablet,5605
2019-07-23,tablet,10820
2019-07-24,tablet,12876
2019-07-25,tablet,6323
2019-07-26,tablet,11972
2019-07-27,tablet,4744
2019-07-28,tablet,1148
2019-07-29,tablet,8860
2019-07-30,tablet,3243
2019-07-31,tablet,6214
2019-08-01,tablet,7919
2019-08-02,tablet,1945
2019-08-03,tablet,2742
2019-08-04,tablet,5270
2019-08-05,tablet,8400
2019-08-06,tablet,5582
2019-08-07,tablet,7923
2019-08-08,tablet,797
2019-08-09,tablet,4326
2019-08-10,tablet,1360
2019-08-11,tablet,1905
2019-08-12,tablet,3579
2019-08-13,tablet,5003
2019-08-14,tablet,1560
2019-08-15,tablet,2377
2019-08-16,tablet,3618
2019-08-17,tablet,480
2019-08-18,tablet,360
2019-08-19,tablet,3176
2019-08-20,tablet,4725
2019-08-21,tablet,1194
2019-08-22,tablet,1627
2019-08-23,tablet,797
2019-08-24,tablet,717
2019-08-25,tablet,398
2019-08-26,tablet,199
2019-08-27,tablet,80
